Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
415,13,28,20,13,13,10,10,11_6_0,4_0_0,18,[14_28] (1_1),18,[14_28] (1_1),4133,[3595_4525],4133,[3595_4525],112,20,[20_20] (15_15),164,53.57,53.57,28,28
416,14,37,20,14,14,0,6,11_11_5,3_0_0,19,[13_21] (1_3),19,[13_21] (1_3),3410,[3245_3680],3410,[3245_3680],100,20,[20_20] (23_23),2124,62.16,62.16,20,15
417,14,26,20,13,9,10,6,10_8_3,2_4_0,17,[13_25] (1_1),17,[13_20] (1_1),4417,[4160_4710],4418,[4160_4690],209,20,[20_20] (13_13),1434,50.00,65.38,46,46
418,13,78,20,13,11,5,6,8_5_6,3_1_2,20,[17_24] (1_1),20,[17_20] (1_5),3423,[2935_3915],3401,[2935_3915],138,20,[20_20] (65_65),146,83.33,85.90,43,38
419,13,42,20,11,9,0,0,9_6_1,5_3_1,20,[18_21] (2_1),20,[18_20] (2_6),3062,[2900_3450],3037,[2915_3260],97,20,[20_20] (31_31),137,73.81,78.57,54,54
420,13,59,15,13,11,10,1,4_4_5,6_2_0,15,[12_19] (2_2),15,[12_16] (2_1),3007,[2510_3515],2961,[2510_3295],90,15,[15_15] (46_46),103,77.97,81.36,42,42
421,11,11,20,11,11,0,0,5_5_1,0,12,[11_13] (5_5),12,[11_13] (5_5),4255,[4050_4300],4255,[4050_4300],58,,,,,,0,0
422,13,46,25,13,11,0,1,16_7_6,2_3_1,24,[21_27] (2_1),24,[21_25] (1_6),4125,[3760_4365],4130,[3760_4365],164,25,[25_25] (33_33),795,71.74,76.09,38,38
423,13,18,20,12,10,0,9,7_5_3,2_2_0,17,[13_20] (1_2),17,[13_20] (1_2),3757,[3400_4095],3754,[3400_4095],115,20,[20_20] (6_6),123,33.33,44.44,24,24
424,13,23,20,13,12,0,4,12_9_3,0_0_1,17,[14_20] (1_2),17,[14_20] (1_2),4733,[4455_4930],4722,[4455_4930],118,20,[20_20] (10_10),147,43.48,47.83,8,8
425,12,12,20,12,12,0,2,10_7_5,1_0_0,17,[14_20] (1_2),17,[14_20] (1_2),3184,[2555_3570],3184,[2555_3570],101,,,,,,5,5
426,12,24,15,12,11,5,4,9_6_1,1_1_0,13,[10_17] (3_1),13,[10_17] (3_1),3439,[3205_3675],3437,[3205_3675],155,15,[15_15] (12_12),98,50.00,54.17,19,12
427,15,58,20,14,14,10,17,11_3_3,10_0_0,20,[15_28] (2_1),20,[15_28] (2_1),4497,[3915_5375],4497,[3915_5375],144,20,[20_20] (44_44),215,75.86,75.86,68,58
428,16,29,20,15,14,5,4,10_4_6,2_1_1,18,[13_21] (1_1),18,[13_20] (1_3),3408,[3170_3590],3404,[3170_3590],118,20,[20_20] (14_14),207,48.28,51.72,24,24
429,14,25,25,13,12,0,2,6_12_10,1_1_0,21,[17_25] (1_1),21,[17_25] (1_1),4858,[4460_5195],4859,[4460_5195],122,25,[25_25] (12_12),142,48.00,52.00,17,12
430,18,130,20,17,14,20,4,6_3_15,0_1_3,19,[11_22] (1_1),19,[11_22] (1_1),3611,[3315_3930],3632,[3365_3930],119,20,[16_25] (1_1),180,86.92,89.23,39,30
431,17,35,20,16,15,0,6,12_5_7,2_1_0,18,[9_20] (1_6),18,[9_20] (1_6),4082,[3705_4510],4074,[3705_4510],108,20,[19_20] (1_18),197,54.29,57.14,17,17
432,16,38,20,16,16,5,4,13_6_5,3_0_0,19,[17_22] (1_1),19,[17_22] (1_1),2741,[2350_3100],2741,[2350_3100],113,20,[20_20] (22_22),114,57.89,57.89,20,15
433,17,111,20,17,17,5,6,6_8_10,3_0_0,19,[16_25] (1_1),19,[16_25] (1_1),3881,[3670_4230],3881,[3670_4230],126,20,[17_25] (1_2),125,84.68,84.68,19,15
434,18,26,20,18,18,0,4,14_10_8,0,18,[13_20] (1_4),18,[13_20] (1_4),3273,[2665_3905],3273,[2665_3905],199,20,[20_20] (8_8),132,30.77,30.77,0,0
435,21,77,25,19,18,5,5,11_17_10,5_1_0,24,[20_26] (2_2),24,[20_26] (2_2),4459,[4255_4835],4470,[4255_4835],168,25,[24_25] (1_57),200,75.32,76.62,37,32
436,19,23,25,18,18,0,7,11_8_4,0,20,[13_25] (1_2),20,[13_25] (1_2),2961,[2600_3310],2961,[2600_3310],119,25,[25_25] (5_5),141,21.74,21.74,0,0
437,19,50,20,18,18,0,45,10_10_8,0,18,[14_20] (1_2),18,[14_20] (1_2),4193,[3850_4450],4193,[3850_4450],128,20,[16_20] (1_29),150,64.00,64.00,0,0
438,17,27,20,17,16,5,1,14_7_6,2_1_0,18,[11_21] (1_1),18,[11_21] (1_1),2636,[2275_3105],2647,[2275_3105],102,20,[20_20] (10_10),102,37.04,40.74,17,17
439,17,62,20,16,15,5,8,9_0_8,2_0_1,18,[15_22] (1_1),18,[15_20] (1_6),2896,[2460_3570],2851,[2460_3245],112,20,[19_20] (1_45),123,74.19,75.81,17,17
440,17,42,20,16,15,0,2,11_8_2,0_1_0,18,[15_20] (1_2),18,[15_20] (1_2),3285,[3055_3580],3285,[3055_3580],120,20,[20_20] (26_26),145,61.90,64.29,14,7
441,17,37,20,17,17,0,1,10_8_8,0,17,[12_20] (1_2),17,[12_20] (1_2),3549,[3380_3745],3549,[3380_3745],105,20,[20_20] (20_20),116,54.05,54.05,0,0
442,18,57,20,18,18,10,3,10_17_9,3_0_0,19,[12_25] (1_1),19,[12_25] (1_1),4348,[3755_5145],4348,[3755_5145],124,20,[20_20] (39_39),122,68.42,68.42,20,15
443,17,22,20,16,15,0,1,8_7_2,1_0_1,15,[8_20] (1_3),15,[8_20] (1_2),2959,[2600_3360],2982,[2600_3360],217,20,[20_20] (6_6),99,27.27,31.82,13,13
444,16,62,20,15,12,5,3,9_6_15,1_3_1,19,[17_22] (2_1),19,[17_20] (2_5),5033,[4770_5400],4992,[4770_5130],121,20,[20_20] (47_47),133,75.81,80.65,33,33
445,15,15,20,15,14,0,17,15_7_2,0_0_1,15,[11_20] (1_2),15,[11_20] (1_2),4159,[3940_4445],4174,[3940_4445],220,,,,,6.67,8,8
446,16,28,20,16,16,5,8,18_8_3,0,17,[12_22] (1_1),17,[12_22] (1_1),5094,[4755_5535],5094,[4755_5535],200,20,[20_20] (12_12),196,42.86,42.86,5,0
447,16,32,25,16,15,0,2,13_10_11,1_1_0,22,[18_25] (2_3),22,[18_25] (2_3),4327,[4100_4610],4328,[4100_4610],126,25,[25_25] (16_16),141,50.00,53.12,12,12
448,16,16,20,16,15,0,1,12_9_6,0_0_1,17,[12_20] (1_2),17,[12_20] (1_2),3751,[3335_3985],3749,[3335_3985],96,,,,,6.25,8,8
449,18,28,20,18,17,0,10,18_7_6,1_1_0,17,[13_20] (1_1),17,[13_19] (1_3),4296,[3800_4835],4325,[3830_4835],101,20,[20_20] (10_10),120,35.71,39.29,12,12
450,24,303,20,16,12,25,4,12_9_13,13_2_2,21,[18_30] (1_1),21,[18_26] (1_1),4538,[4140_5265],4510,[4140_4800],143,20,[0_25] (2_1),161,94.72,96.04,111,101
451,14,14,20,14,14,0,0,3_3_3,0,7,[4_8] (1_5),7,[4_8] (1_5),2439,[2300_2550],2439,[2300_2550],41,,,,,,0,0
452,15,43,20,14,13,15,28,12_4_4,3_1_0,20,[14_30] (1_1),20,[14_22] (1_1),3158,[2690_3855],3104,[2690_3450],125,20,[17_20] (1_26),167,67.44,69.77,40,30
453,13,18,20,13,13,0,0,11_2_6,0,17,[14_20] (1_2),17,[14_20] (1_2),2785,[2355_3105],2785,[2355_3105],236,20,[20_20] (5_5),124,27.78,27.78,0,0
454,14,61,20,14,11,20,19,13_12_6,5_3_2,20,[17_24] (1_1),20,[17_23] (1_1),4514,[4060_4815],4458,[4060_4710],220,20,[11_20] (1_46),145,77.05,81.97,59,59
455,15,21,20,15,14,0,8,10_5_3,2_0_1,15,[10_19] (1_2),15,[10_19] (1_1),3099,[2910_3370],3106,[2910_3370],89,20,[20_20] (6_6),113,28.57,33.33,18,18
456,16,16,20,16,16,0,1,7_4_2,0,12,[3_20] (1_2),12,[3_20] (1_2),2082,[1600_2350],2082,[1600_2350],69,,,,,,0,0
457,15,49,20,15,13,10,23,6_14_10,4_3_1,20,[16_29] (1_1),20,[16_20] (1_5),4455,[4245_4855],4432,[4245_4720],141,20,[19_20] (1_33),166,69.39,73.47,56,56
458,16,30,20,16,16,10,6,13_11_2,4_0_0,19,[16_26] (2_1),19,[16_26] (2_1),5175,[4585_5875],5175,[4585_5875],140,20,[20_25] (13_1),134,46.67,46.67,22,18
459,16,36,20,15,15,10,2,9_9_6,4_0_0,19,[13_30] (1_1),19,[13_30] (1_1),2911,[2500_3590],2911,[2500_3590],118,20,[20_20] (21_21),258,58.33,58.33,28,28
460,15,89,20,15,13,15,0,11_7_12,0_2_0,20,[15_27] (1_1),20,[15_20] (1_6),4731,[4465_5540],4657,[4465_4965],120,20,[20_20] (74_74),139,83.15,85.39,21,21
461,17,101,20,15,14,20,1,17_6_7,5_2_0,21,[18_30] (2_1),21,[18_24] (2_2),3516,[3115_4015],3480,[3115_3880],119,20,[18_20] (1_82),302,85.15,86.14,46,46
462,15,37,25,14,13,15,0,15_9_6,7_0_1,24,[19_40] (2_1),24,[19_40] (2_1),3845,[3635_4680],3850,[3635_4680],149,25,[25_25] (23_23),160,62.16,64.86,95,80
463,15,21,20,15,13,0,5,10_12_6,1_2_0,18,[16_21] (2_1),18,[16_20] (2_2),3523,[3400_3690],3542,[3400_3690],87,20,[18_20] (1_5),97,28.57,38.10,19,19
464,15,15,20,15,15,0,2,0,0,7,[5_9] (5_1),7,[5_9] (5_1),2291,[2105_2440],2291,[2105_2440],48,,,,,,0,0
465,15,19,20,15,13,10,2,7_9_6,3_1_2,18,[13_23] (2_2),18,[13_20] (2_3),3820,[3460_4340],3799,[3460_4340],119,20,[20_20] (4_4),132,21.05,31.58,41,36
466,16,31,20,15,13,10,6,15_12_5,4_1_1,18,[14_24] (1_1),18,[14_24] (1_1),4236,[3700_4900],4177,[3700_4590],132,20,[20_20] (16_16),141,51.61,58.06,34,34
467,15,51,20,15,15,5,15,11_7_11,7_0_0,19,[11_29] (1_1),19,[11_29] (1_1),4643,[4315_4980],4643,[4315_4980],126,20,[19_20] (2_34),198,70.59,70.59,34,34
468,19,125,20,16,10,5,0,8_10_11,3_5_3,19,[13_25] (1_1),19,[16_21] (1_1),4112,[3835_4390],4078,[3835_4295],279,20,[9_20] (1_98),163,87.20,92.00,88,71
469,16,54,20,16,14,5,2,11_5_4,4_1_1,18,[7_21] (1_2),18,[7_21] (1_1),3688,[2980_4525],3669,[2980_4525],95,20,[14_20] (1_36),199,70.37,74.07,41,34
470,14,19,25,14,14,0,10,13_8_5,0,24,[21_25] (1_4),24,[21_25] (1_4),3696,[3375_4100],3696,[3375_4100],104,25,[25_25] (5_5),112,26.32,26.32,0,0
471,19,165,15,15,10,20,2,9_8_10,4_5_0,16,[13_21] (1_1),16,[14_21] (2_1),4346,[4080_4805],4329,[4080_4665],129,15,[12_15] (3_145),165,90.91,93.94,91,53
472,14,15,20,14,14,0,0,7_4_3,0,13,[8_18] (1_1),13,[8_18] (1_1),2864,[2500_3250],2864,[2500_3250],121,20,[20_20] (1_1),142,6.67,6.67,0,0
473,15,15,20,15,15,5,4,7_4_4,1_0_0,17,[13_22] (2_1),17,[13_22] (2_1),3214,[3000_3595],3214,[3000_3595],108,,,,,,5,5
474,15,36,20,15,15,5,1,12_3_2,4_0_0,19,[15_22] (1_1),19,[15_22] (1_1),2663,[2250_3300],2663,[2250_3300],80,20,[19_20] (5_16),87,58.33,58.33,19,19
475,16,101,20,14,12,20,3,8_11_7,9_3_2,21,[16_33] (2_1),21,[16_33] (2_1),4668,[4405_5255],4674,[4405_5255],130,20,[19_30] (1_1),120,86.14,88.12,112,89
476,14,17,20,14,14,5,18,7_3_3,2_0_0,19,[16_26] (3_1),19,[16_26] (3_1),3189,[2830_3600],3189,[2830_3600],120,20,[20_20] (3_3),133,17.65,17.65,9,9
477,15,41,20,15,15,10,13,12_4_7,1_0_0,18,[12_28] (1_1),18,[12_28] (1_1),3317,[2850_4290],3317,[2850_4290],85,20,[20_20] (26_26),101,63.41,63.41,20,13
478,16,54,20,14,13,15,7,15_8_4,5_1_0,18,[9_32] (1_1),18,[9_22] (1_1),4667,[4205_6780],4504,[4205_4765],115,20,[17_25] (1_1),106,74.07,75.93,82,40
479,14,23,20,16,16,0,0,9_3_4,1_0_0,18,[14_21] (1_1),18,[14_21] (1_1),2638,[2365_2870],2638,[2365_2870],91,20,[20_20] (7_7),97,30.43,30.43,5,5
480,14,14,20,14,14,0,1,6_3_3,0,14,[9_20] (1_1),14,[9_20] (1_1),2902,[2555_3195],2902,[2555_3195],101,,,,,,0,0
481,14,14,20,14,14,0,0,9_3_2,0,6,[6_8] (12_1),6,[6_8] (12_1),2782,[2705_2810],2782,[2705_2810],38,,,,,,0,0
482,14,22,20,14,14,5,1,8_6_6,0,19,[14_22] (1_1),19,[14_22] (1_1),3025,[2900_3355],3025,[2900_3355],94,20,[20_20] (8_8),96,36.36,36.36,0,0
483,15,17,20,15,15,0,3,7_4_4,1_0_0,15,[9_21] (1_1),15,[9_21] (1_1),2961,[2745_3210],2961,[2745_3210],79,20,[20_20] (2_2),104,11.76,11.76,5,5
484,17,33,20,16,15,0,2,8_9_11,0_1_0,16,[9_20] (2_2),16,[9_20] (2_2),3216,[2980_3725],3231,[2980_3725],196,20,[20_20] (17_17),126,51.52,54.55,17,7
485,19,351,20,13,11,20,0,11_7_11,2_2_1,20,[14_24] (1_1),20,[14_24] (1_1),4600,[4370_4925],4596,[4370_4925],128,20,[18_25] (1_1),272,96.30,96.87,53,30
486,13,16,20,13,13,10,4,6_11_4,3_0_0,19,[15_27] (2_1),19,[15_27] (2_1),3587,[3365_3900],3587,[3365_3900],102,20,[20_20] (3_3),111,18.75,18.75,14,14
487,13,16,20,13,13,5,6,9_3_6,3_0_0,15,[9_24] (2_1),15,[9_24] (2_1),4875,[4520_5155],4875,[4520_5155],97,20,[20_20] (3_3),115,18.75,18.75,14,14
488,13,53,20,12,11,0,2,9_7_8,5_1_0,19,[17_23] (3_1),19,[17_23] (3_1),4455,[4270_4665],4457,[4270_4665],108,20,[17_30] (1_1),109,77.36,79.25,51,32
489,13,21,20,13,13,5,2,12_9_4,2_0_0,19,[16_23] (2_1),19,[16_23] (2_1),3951,[3555_4215],3951,[3555_4215],120,20,[20_20] (8_8),99,38.10,38.10,10,10
490,14,24,20,14,12,0,0,8_9_4,4_2_0,17,[10_20] (1_3),17,[10_20] (1_2),3117,[2700_3410],3099,[2700_3410],120,19,[11_20] (1_9),110,41.67,50.00,39,34
491,17,151,20,16,10,35,4,9_14_7,10_7_3,20,[8_24] (1_1),21,[19_24] (2_1),4051,[3745_4440],4011,[3745_4195],242,20,[17_25] (2_1),143,89.40,93.38,144,120
492,16,22,20,16,16,0,7,15_4_5,2_0_0,18,[15_20] (1_4),18,[15_20] (1_4),3615,[3385_3840],3615,[3385_3840],114,20,[20_20] (6_6),111,27.27,27.27,10,10
493,17,23,20,17,17,0,24,11_4_3,0,15,[9_20] (2_2),15,[9_20] (2_2),5032,[4150_5340],5032,[4150_5340],110,20,[17_20] (1_5),132,26.09,26.09,0,0
494,18,118,15,17,12,10,3,7_4_10,8_3_3,14,[9_26] (1_1),14,[9_16] (1_1),3089,[2125_3755],3006,[2125_3605],99,15,[10_15] (1_97),92,85.59,89.83,103,93
495,17,72,20,16,15,15,12,13_15_4,4_1_0,20,[17_31] (2_1),20,[17_21] (2_2),4783,[4385_5265],4751,[4385_5140],132,20,[20_25] (54_2),118,77.78,79.17,44,35
496,16,33,20,15,15,10,19,15_9_5,0,17,[10_24] (1_1),17,[10_24] (1_1),4466,[4050_4885],4466,[4050_4885],116,20,[20_20] (18_18),122,54.55,54.55,0,0
497,17,61,20,16,15,10,1,8_15_6,6_0_1,20,[17_23] (2_1),20,[17_23] (1_1),4151,[3970_4520],4150,[3970_4520],120,20,[18_20] (1_43),146,73.77,75.41,37,37
498,16,31,20,16,15,0,0,15_9_8,3_1_0,18,[15_21] (2_1),18,[15_21] (2_1),5151,[4900_5410],5159,[4900_5410],110,20,[20_20] (15_15),116,48.39,51.61,32,22
499,25,308,20,20,9,35,10,13_9_9,11_11_8,21,[18_27] (1_1),22,[20_27] (4_1),3696,[3205_4530],3647,[3310_4080],202,20,[15_35] (2_1),560,93.51,97.08,258,189
500,21,53,20,20,13,20,3,15_11_9,8_5_8,19,[11_27] (1_1),19,[12_22] (1_1),5070,[4075_6510],4957,[4075_6155],284,20,[14_20] (1_27),383,62.26,75.47,138,138
501,20,26,20,20,19,5,1,19_12_5,1_1_0,18,[10_23] (1_1),18,[10_23] (1_1),4324,[4125_4820],4328,[4125_4820],100,20,[20_20] (6_6),103,23.08,26.92,12,12
502,20,35,20,20,19,10,21,24_14_6,2_0_3,17,[10_24] (3_2),17,[10_24] (3_2),5327,[4860_5855],5352,[4890_5855],115,20,[20_20] (15_15),116,42.86,45.71,40,35
503,22,31,20,21,21,30,31,15_9_4,2_0_0,20,[17_29] (2_1),20,[17_29] (2_1),4861,[4315_5630],4861,[4315_5630],135,20,[20_20] (10_10),131,32.26,32.26,18,18
504,25,137,20,23,14,30,5,13_5_9,10_6_4,19,[15_30] (2_1),19,[15_26] (2_1),4092,[3520_5970],4031,[3520_5260],123,20,[10_25] (1_1),352,83.21,89.78,160,128
505,25,72,20,25,20,25,9,18_14_11,13_6_4,19,[9_26] (1_3),19,[11_26] (1_1),4947,[4235_7300],4811,[4235_5715],126,17,[5_20] (2_35),678,65.28,72.22,159,144
506,27,118,20,24,19,30,7,21_10_12,18_3_3,20,[13_33] (1_1),20,[13_25] (1_1),3459,[2965_4630],3428,[2990_3840],120,20,[0_20] (1_88),110,79.66,83.90,208,170
507,24,87,20,23,22,40,11,23_12_4,9_1_0,21,[16_38] (1_1),21,[16_38] (1_1),4810,[4345_5750],4803,[4345_5750],141,20,[12_40] (1_1),252,73.56,74.71,236,116
508,25,192,20,22,17,35,5,12_13_14,11_4_7,21,[16_29] (1_1),21,[16_29] (1_1),3981,[3710_4335],4005,[3710_4335],156,20,[9_25] (1_1),294,88.54,91.15,166,153
509,28,479,20,18,8,65,9,11_13_13,17_4_9,23,[17_28] (1_1),24,[19_26] (1_2),6219,[5705_6785],6147,[5805_6570],440,20,[3_25] (1_2),186,96.24,98.33,251,195
510,19,43,22,18,13,15,2,18_14_14,7_9_3,21,[15_25] (1_1),21,[16_25] (1_1),3643,[3450_4050],3634,[3450_4050],145,22,[22_27] (23_2),147,58.14,69.77,124,119
511,17,17,15,17,17,0,0,0,0,4,[4_7] (15_1),4,[4_7] (15_1),2138,[2000_2150],2138,[2000_2150],45,,,,,,0,0
512,17,22,15,17,16,0,1,7_7_4,10_4_0,12,[7_22] (1_1),12,[7_22] (1_1),2334,[2150_2510],2345,[2150_2510],131,15,[15_15] (5_5),2007,22.73,27.27,99,77
513,17,19,20,17,16,0,1,5_6_7,1_1_0,12,[7_20] (1_1),12,[7_20] (1_1),3061,[2850_3330],3072,[2850_3330],276,20,[20_20] (2_2),96,10.53,15.79,12,12
514,20,106,17,19,16,50,7,3_8_7,12_4_1,18,[14_35] (3_1),18,[14_26] (3_1),1937,[1550_2505],1891,[1550_2150],615,17,[13_27] (1_1),91,82.08,84.91,225,166
515,20,82,20,20,18,10,0,5_20_11,7_1_1,19,[15_23] (1_1),19,[15_23] (1_1),3886,[3505_4905],3891,[3505_4905],113,20,[16_25] (1_1),127,75.61,78.05,80,50
516,21,29,20,21,19,5,1,5_11_7,6_0_3,16,[10_21] (1_1),16,[10_20] (1_2),3783,[3300_4200],3776,[3300_4200],118,20,[20_20] (8_8),98,27.59,34.48,54,54
517,22,58,20,21,18,0,3,6_22_12,4_2_3,19,[15_21] (1_3),19,[15_21] (1_3),3854,[3705_4015],3861,[3705_4015],127,20,[20_25] (35_2),171,63.79,68.97,68,58
518,22,136,20,19,15,20,14,5_12_11,11_4_3,20,[15_27] (1_1),20,[15_27] (1_1),3377,[3055_3850],3347,[3055_3760],497,20,[19_25] (2_1),270,86.03,88.97,110,103
519,22,118,20,21,15,20,0,9_5_10,7_1_7,17,[14_25] (2_2),19,[15_25] (2_2),3661,[3400_4350],3631,[3450_3955],125,20,[12_25] (2_2),243,82.20,87.29,113,96
520,23,124,20,22,16,40,4,14_2_9,6_4_9,18,[10_29] (2_1),20,[12_29] (1_1),3895,[3560_4370],3875,[3560_4370],131,20,[6_25] (1_1),195,82.26,87.10,160,139
521,22,35,18,22,18,20,0,3_14_2,4_1_7,16,[7_35] (1_1),16,[10_18] (2_3),1993,[1650_2795],1911,[1650_2350],139,18,[18_23] (12_1),129,37.14,48.57,154,150
522,23,107,15,23,16,5,29,2_10_7,9_4_12,11,[4_17] (3_1),12,[9_15] (1_4),3882,[3590_4295],3772,[3590_3960],108,14,[1_15] (1_76),205,78.50,85.05,196,171
523,23,166,20,21,13,25,6,4_13_15,6_5_7,19,[10_24] (1_1),19,[16_24] (1_1),3181,[2800_3590],3137,[2800_3590],110,20,[12_20] (1_143),119,87.35,92.17,144,117
524,21,74,20,21,17,10,3,0_15_15,3_4_6,17,[7_22] (1_2),19,[14_22] (1_2),2922,[2530_3600],2847,[2530_3300],180,20,[18_25] (1_1),150,71.62,77.03,111,90
525,21,27,15,22,20,5,0,3_9_8,2_0_5,12,[1_20] (1_1),13,[9_20] (2_1),3490,[3300_3960],3455,[3300_3750],80,15,[15_15] (5_5),84,18.52,25.93,50,50
526,26,516,20,16,10,40,1,5_5_19,9_1_12,20,[7_31] (1_1),22,[17_30] (1_1),3917,[3500_4705],3841,[3650_4155],430,19,[1_35] (1_1),151,96.90,98.06,334,194
527,17,39,20,16,12,15,2,10_10_9,3_5_1,20,[16_24] (2_2),20,[16_20] (2_7),3730,[3370_4210],3668,[3370_3950],144,20,[17_20] (1_21),111,58.97,69.23,55,55
528,14,29,20,14,14,15,5,7_14_5,6_0_0,20,[15_29] (1_1),20,[15_29] (1_1),3381,[2575_3825],3381,[2575_3825],126,20,[20_20] (15_15),141,51.72,51.72,49,37
529,17,70,20,16,11,35,9,4_15_5,4_6_3,20,[15_29] (2_1),20,[15_23] (1_1),4644,[4345_5340],4491,[4345_4795],140,20,[15_25] (1_1),138,77.14,84.29,138,109
530,17,77,20,15,13,35,12,7_11_10,7_3_0,21,[15_26] (1_3),21,[15_26] (1_1),3986,[3290_4785],3920,[3290_4530],139,20,[19_25] (2_1),118,80.52,83.12,77,60
531,15,33,20,15,13,20,3,4_11_6,11_3_2,18,[10_35] (1_1),18,[10_26] (1_1),3765,[3050_7070],3472,[3050_4035],117,20,[20_25] (17_1),134,54.55,60.61,143,128
532,15,38,20,15,13,10,15,3_8_12,5_1_2,17,[9_23] (1_1),17,[9_23] (1_1),3822,[3245_4160],3802,[3245_4160],118,20,[20_20] (23_23),126,60.53,65.79,55,48
533,16,38,20,16,11,10,17,6_7_12,2_5_1,18,[13_25] (2_1),18,[13_20] (2_3),5575,[5170_5905],5550,[5170_5790],140,20,[14_25] (1_1),129,57.89,71.05,59,50
534,15,18,20,15,12,0,1,7_11_2,4_2_1,17,[7_21] (1_1),17,[11_21] (1_1),4449,[3865_4835],4468,[3965_4725],115,20,[20_20] (3_3),129,16.67,33.33,42,42
535,17,53,20,17,17,40,3,17_15_3,6_0_0,21,[14_37] (1_1),21,[14_37] (1_1),5155,[4615_6340],5155,[4615_6340],162,20,[20_20] (36_36),162,67.92,67.92,116,103
536,18,32,20,19,17,5,2,6_15_9,5_3_1,18,[9_27] (1_1),18,[9_27] (1_1),3203,[2965_3560],3218,[2965_3560],108,18,[1_20] (1_11),97,40.62,46.88,52,52
537,18,29,20,18,16,10,3,4_24_7,3_3_0,19,[16_26] (3_1),19,[16_26] (2_1),3886,[3615_4255],3847,[3615_4085],117,20,[20_20] (11_11),110,37.93,44.83,33,33
538,18,18,20,18,16,5,3,9_12_5,4_3_0,16,[6_21] (1_1),16,[12_21] (1_1),3425,[3155_4105],3375,[3155_3615],94,,,,,11.11,40,40
539,18,22,20,18,17,5,10,7_15_9,4_2_0,15,[6_22] (1_1),15,[6_22] (1_1),5482,[5100_6035],5477,[5100_6035],116,20,[20_20] (4_4),123,18.18,22.73,32,32
540,20,214,20,19,15,20,5,3_13_19,6_2_5,20,[16_24] (1_2),20,[16_24] (1_1),4126,[3910_4390],4134,[3950_4390],135,20,[17_25] (1_1),113,91.12,92.99,92,83
541,19,19,15,19,19,0,0,3_13_3,0,11,[10_15] (11_1),11,[10_15] (11_1),1950,[1750_2000],1950,[1750_2000],45,,,,,,0,0
542,19,33,20,19,19,5,8,10_9_8,3_0_0,19,[16_23] (2_1),19,[16_23] (2_1),2797,[2600_3315],2797,[2600_3315],90,20,[20_20] (14_14),102,42.42,42.42,19,14
543,21,154,20,21,18,60,6,13_17_0,9_3_0,22,[18_28] (2_1),22,[18_28] (1_1),2656,[2400_3100],2691,[2400_3100],107,20,[20_25] (132_1),90,86.36,88.31,84,72
544,23,81,15,21,17,15,0,3_11_12,9_1_3,14,[7_18] (1_2),15,[13_18] (2_2),3499,[3350_4000],3481,[3350_4000],92,15,[15_15] (60_60),101,74.07,79.01,88,75
545,20,49,25,18,14,5,3,5_7_16,7_3_1,23,[18_30] (1_1),23,[18_30] (1_1),4273,[3910_4615],4248,[3910_4615],127,25,[20_35] (1_1),190,63.27,71.43,109,64
546,18,39,20,17,15,10,0,0_9_8,2_2_2,19,[15_24] (1_1),20,[17_24] (3_1),1916,[1700_2305],1931,[1705_2305],95,20,[20_20] (22_22),108,56.41,61.54,40,40
547,17,92,20,15,9,15,3,2_12_13,5_3_6,19,[13_25] (1_1),19,[15_21] (3_1),4251,[3675_4855],4203,[3725_4450],150,19,[2_20] (1_72),164,83.70,90.22,160,92
548,18,52,20,16,11,20,3,5_8_11,1_5_2,20,[15_26] (2_1),20,[15_26] (1_1),3196,[3000_3555],3186,[3000_3555],104,20,[14_20] (1_35),147,69.23,78.85,53,53
549,17,35,20,17,16,10,4,7_11_14,2_1_0,19,[16_27] (1_1),20,[16_27] (1_1),5107,[4840_5785],5093,[4840_5785],92,20,[20_20] (18_18),104,51.43,54.29,25,25
550,17,277,20,16,11,40,0,3_13_9,13_3_4,22,[19_26] (2_1),22,[19_25] (1_1),2591,[2350_2950],2573,[2350_2950],125,20,[4_20] (1_227),121,94.22,96.03,144,112
551,18,125,18,15,11,10,1,3_8_15,8_6_1,17,[9_23] (1_1),18,[14_23] (1_1),3726,[3455_3950],3692,[3455_3950],133,18,[16_23] (1_2),135,88.00,91.20,97,88
552,17,55,17,16,13,20,21,5_7_6,9_2_1,18,[15_23] (1_1),18,[15_23] (1_1),3914,[3615_4395],3872,[3615_4395],118,17,[17_17] (39_39),103,70.91,76.36,77,64
553,17,66,20,18,13,10,28,7_14_15,4_5_1,19,[15_27] (2_1),19,[15_20] (2_2),4005,[3705_4415],3965,[3705_4160],130,20,[20_20] (48_48),136,72.73,80.30,89,61
554,16,89,15,16,14,10,0,3_12_1,8_2_0,15,[12_19] (2_1),15,[12_19] (1_1),2389,[1900_3215],2369,[1900_3215],78,15,[14_15] (3_70),70,82.02,84.27,63,53
