Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
272,52,58,15,52,50,25,9,29_15_6,5_1_3,14,[10_23] (1_2),14,[10_23] (1_2),3207,[2700_3825],3195,[2700_3825],83,15,[15_15] (6_6),70,10.34,13.79,122,122
273,52,150,13,50,41,95,16,20_20_8,13_14_6,14,[9_22] (2_1),14,[10_21] (3_1),3048,[2655_3755],3017,[2655_3755],94,13,[13_13] (100_100),78,66.67,72.67,394,389
274,50,63,15,50,47,15,0,20_12_6,5_4_2,11,[6_22] (1_1),11,[7_22] (3_1),3929,[2800_4785],3918,[2800_4570],78,15,[15_15] (13_13),81,20.63,25.40,106,106
275,50,82,18,50,44,55,1,20_21_9,14_6_2,18,[14_26] (1_2),18,[14_26] (1_2),4008,[2880_4925],3994,[2880_4925],111,18,[18_18] (32_32),84,39.02,46.34,250,245
276,59,403,20,51,35,95,3,24_15_25,21_16_11,21,[16_30] (1_1),22,[18_30] (3_1),4643,[4260_5655],4592,[4260_5655],135,20,[20_25] (351_1),112,87.34,91.32,566,515
277,58,451,20,50,36,150,10,40_25_11,35_20_12,22,[11_34] (1_1),22,[15_32] (1_1),3551,[2400_4970],3462,[2400_4720],163,20,[5_25] (1_4),123,88.91,92.02,911,809
278,53,122,15,52,48,70,15,18_3_5,17_0_5,15,[7_22] (1_2),15,[10_22] (2_2),3608,[2200_5405],3519,[2200_4910],100,15,[15_20] (67_3),97,57.38,60.66,307,262
279,52,70,20,52,48,5,5,26_17_10,21_4_1,18,[12_22] (2_3),18,[12_22] (2_2),3384,[2465_4605],3381,[2465_4555],103,20,[20_20] (18_18),113,25.71,31.43,155,150
280,58,343,20,51,42,110,6,24_16_11,22_13_5,22,[18_31] (4_1),22,[19_31] (1_1),4490,[4050_5255],4480,[4050_5255],114,20,[20_20] (292_292),104,85.13,87.76,487,467
281,51,51,20,51,50,0,10,26_13_8,6_0_1,10,[6_16] (2_3),10,[6_16] (2_3),6141,[4905_7030],6136,[4905_7030],94,,,,,1.96,38,38
282,51,201,20,51,41,90,10,26_19_9,24_9_6,21,[17_32] (2_1),21,[17_32] (1_1),3575,[3000_4535],3563,[3000_4535],122,20,[20_25] (148_2),102,74.63,79.60,476,433
283,50,57,24,50,46,5,15,36_33_12,3_3_4,20,[12_26] (1_1),20,[13_24] (1_4),5406,[4430_6770],5389,[4430_6720],120,24,[24_24] (7_7),193,12.28,19.30,78,78
284,50,83,20,49,42,40,8,22_12_17,25_5_5,20,[14_25] (1_4),20,[14_25] (1_4),4581,[3880_5405],4577,[3880_5405],118,20,[20_25] (33_1),108,40.96,49.40,290,271
285,56,327,24,50,38,95,11,41_12_14,41_10_15,25,[13_40] (1_1),25,[18_40] (1_1),4956,[3605_6950],4936,[3605_6180],156,24,[0_29] (1_2),134,84.71,88.38,677,639
286,51,56,20,51,46,5,76,21_21_9,11_5_3,17,[9_25] (1_1),17,[9_25] (1_1),4143,[3255_5490],4156,[3255_5490],115,20,[20_20] (5_5),115,8.93,17.86,122,122
287,51,65,15,52,45,10,2,10_2_0,9_5_9,12,[4_17] (1_1),12,[7_17] (1_1),4278,[2550_6300],4217,[2550_5300],104,15,[15_15] (13_13),113,20.00,30.77,171,171
288,57,450,20,50,37,155,13,32_22_6,44_15_19,23,[18_38] (2_1),23,[18_38] (1_1),3532,[2500_4705],3440,[2500_4705],144,20,[20_25] (395_5),111,88.89,91.78,956,819
289,49,63,15,49,43,15,2,20_14_5,4_3_5,13,[9_17] (1_1),13,[11_17] (7_1),4297,[3680_5020],4290,[3680_4910],90,15,[15_15] (14_14),85,22.22,31.75,108,108
290,50,117,20,49,36,20,2,31_9_8,10_6_15,14,[7_28] (2_1),14,[7_28] (2_1),5416,[3970_7505],5307,[3970_7505],114,20,[8_25] (1_1),122,58.12,69.23,280,261
291,48,134,20,44,34,50,56,22_13_9,18_11_9,20,[14_28] (2_1),20,[14_28] (1_1),3480,[2525_4555],3435,[2525_4555],138,20,[20_20] (90_90),122,67.16,74.63,349,339
292,44,89,20,45,40,60,55,26_21_0,14_3_6,20,[13_30] (1_1),20,[13_30] (1_1),4498,[3150_5545],4480,[3150_5545],136,20,[20_25] (42_2),151,49.44,55.06,302,267
293,45,99,18,43,32,35,4,29_11_4,15_12_7,18,[14_28] (3_1),18,[14_28] (2_1),3266,[2605_3985],3301,[2605_3985],103,18,[18_18] (56_56),98,56.57,67.68,294,287
294,43,43,15,43,43,0,22,5_3_0,0,9,[7_14] (5_1),9,[7_14] (5_1),4155,[2600_4755],4155,[2600_4755],56,,,,,,0,0
295,43,51,25,43,39,10,3,18_23_11,3_5_1,22,[18_27] (2_1),22,[18_27] (2_1),3727,[2850_4505],3721,[2850_4505],136,25,[25_25] (8_8),132,15.69,23.53,74,74
296,47,208,20,44,37,60,2,25_15_8,18_9_7,20,[15_29] (2_1),21,[18_29] (1_1),3772,[3015_4790],3706,[3015_4790],120,20,[20_20] (164_164),106,78.85,82.21,338,328
297,47,78,20,45,38,25,14,20_16_6,9_9_12,18,[3_26] (1_1),19,[16_26] (3_1),4331,[3630_6975],4212,[3680_5140],123,20,[17_20] (3_28),122,42.31,51.28,266,261
298,47,104,20,45,37,30,6,19_16_9,17_4_16,19,[1_26] (1_1),19,[14_26] (1_1),3892,[2650_7375],3782,[2650_5225],113,20,[20_20] (59_59),111,56.73,64.42,297,297
299,46,107,15,43,40,20,5,26_8_5,11_5_0,13,[8_20] (1_3),14,[8_20] (1_3),3429,[2240_4650],3377,[2240_4650],109,15,[15_20] (63_1),105,59.81,62.62,143,124
300,46,132,20,41,33,75,27,36_25_2,12_12_4,20,[15_33] (2_1),20,[15_30] (2_1),4333,[3700_5055],4354,[3700_5055],116,20,[18_25] (1_1),130,68.94,75.00,372,349
301,41,41,20,41,41,0,0,0,0,6,[4_9] (1_2),6,[4_9] (1_2),5063,[4400_5400],5063,[4400_5400],35,,,,,,0,0
302,44,159,15,39,26,55,41,20_14_11,5_9_9,15,[11_27] (2_1),15,[11_27] (1_1),4491,[3855_5640],4447,[3855_5425],109,15,[6_20] (1_1),101,75.47,83.65,349,320
303,42,119,15,40,30,25,23,13_11_12,9_2_12,14,[2_20] (1_1),14,[9_20] (1_1),4692,[3620_6805],4517,[3620_6080],101,15,[15_20] (77_2),93,66.39,74.79,239,201
304,43,135,17,40,32,50,11,26_13_10,18_5_8,17,[13_27] (3_1),17,[13_27] (3_1),4934,[4250_5750],4928,[4250_5750],112,17,[17_22] (92_3),107,70.37,76.30,332,290
305,41,109,15,40,36,45,6,23_11_5,16_1_8,15,[9_25] (1_1),15,[9_19] (1_4),3205,[2600_4150],3164,[2600_4150],112,15,[8_20] (1_1),96,63.30,66.97,284,245
306,41,56,15,41,34,5,16,29_8_3,16_7_3,14,[10_20] (2_1),14,[10_20] (2_1),4036,[3055_4660],4039,[3055_4660],99,15,[15_15] (15_15),114,26.79,39.29,165,160
307,56,351,18,48,26,135,16,15_18_17,26_10_22,19,[1_37] (1_1),21,[13_37] (1_1),4358,[3465_7075],4259,[3465_5780],125,18,[4_28] (1_1),101,86.32,92.59,867,753
308,49,49,20,49,46,0,0,27_16_8,4_1_2,14,[10_19] (2_2),15,[10_19] (1_2),5003,[3700_5855],4989,[3700_5855],85,,,,,6.12,43,43
309,50,102,15,49,41,45,17,35_3_3,17_6_10,14,[9_21] (3_2),14,[9_21] (3_1),4479,[3285_5330],4409,[3285_5275],102,15,[12_20] (1_1),96,51.96,59.80,319,300
310,50,105,15,47,34,60,30,16_17_16,15_18_6,15,[3_24] (1_1),16,[13_24] (5_1),4270,[3735_5975],4189,[3735_5270],110,15,[7_15] (1_55),94,55.24,67.62,382,375
311,51,254,15,50,33,45,45,20_14_12,23_26_17,15,[10_21] (1_2),15,[12_21] (2_1),4151,[3665_5000],4058,[3665_4690],110,15,[12_15] (1_203),89,80.31,87.01,542,512
312,55,306,18,53,41,50,9,30_18_5,17_13_15,17,[1_32] (1_1),18,[13_32] (1_1),3516,[2665_6250],3404,[2665_4600],118,18,[9_28] (2_1),105,82.68,86.60,518,426
313,53,66,10,53,48,10,37,27_16_9,6_6_2,9,[6_13] (2_1),9,[6_13] (2_1),4810,[4295_5660],4822,[4295_5660],80,10,[10_10] (13_13),78,19.70,27.27,105,105
314,54,177,15,53,47,50,30,29_22_6,15_11_1,15,[12_25] (1_2),16,[13_25] (5_2),3365,[2775_4380],3366,[2775_4380],97,15,[8_15] (1_111),94,70.06,73.45,261,256
315,54,369,15,48,34,85,9,36_4_5,9_16_13,15,[9_22] (1_1),15,[9_22] (1_1),3595,[3000_4480],3545,[3000_4480],98,15,[2_20] (1_1),88,86.99,90.79,437,423
316,51,133,20,51,40,60,12,34_15_6,20_11_11,20,[13_28] (1_1),20,[13_28] (1_1),4017,[3270_5855],3903,[3270_5020],125,20,[10_20] (1_77),110,61.65,69.92,399,384
317,51,141,20,50,44,45,9,39_8_6,15_3_6,19,[10_31] (1_1),20,[15_31] (1_1),4164,[2860_6075],4044,[2860_5130],122,20,[19_20] (1_90),144,64.54,68.79,258,236
318,53,212,20,50,37,100,6,24_27_7,25_15_6,21,[16_30] (1_1),21,[16_27] (1_2),4379,[2880_5945],4274,[2880_5900],124,20,[8_25] (1_2),112,76.42,82.55,564,497
319,50,89,15,48,42,15,56,34_19_14,17_6_4,14,[5_20] (1_1),14,[5_20] (1_1),5103,[4385_6535],5075,[4385_6535],111,15,[15_15] (41_41),103,46.07,52.81,195,185
320,46,47,15,46,46,0,7,19_11_10,0,11,[9_15] (3_1),11,[9_15] (3_1),3187,[2300_3600],3187,[2300_3600],62,15,[15_15] (1_1),159,2.13,2.13,0,0
321,47,64,20,47,42,20,16,31_12_8,13_5_2,17,[10_26] (1_1),17,[10_26] (1_1),4879,[3300_6325],4901,[3300_6325],110,20,[20_25] (16_1),130,26.56,34.38,160,151
322,47,102,15,46,34,40,39,35_9_0,28_19_5,13,[8_28] (3_1),13,[8_28] (1_1),5289,[4505_7345],5202,[4505_6110],98,15,[14_15] (2_54),91,54.90,66.67,427,422
323,46,46,20,46,44,0,54,25_17_7,4_2_1,14,[11_21] (7_1),14,[11_21] (7_1),4589,[2650_5390],4582,[2650_5390],90,,,,,4.35,41,41
324,49,130,20,47,41,45,6,27_14_4,13_9_4,20,[15_25] (1_1),20,[16_25] (2_1),3213,[2075_4155],3208,[2075_4155],97,20,[18_25] (2_1),93,63.85,68.46,254,240
325,48,104,15,47,38,25,26,20_15_11,13_9_7,14,[10_18] (1_1),14,[10_18] (1_1),5091,[4565_5990],5074,[4565_5990],113,15,[5_15] (1_56),115,54.81,63.46,237,230
326,57,890,18,49,30,90,40,13_21_19,37_15_15,19,[11_29] (1_1),20,[16_27] (2_1),4554,[3220_6805],4417,[3220_5835],130,18,[1_23] (1_6),114,94.49,96.63,728,612
327,49,61,15,49,47,0,1,18_8_3,7_0_4,12,[9_15] (3_8),12,[9_15] (2_8),3300,[2200_4650],3282,[2200_4650],84,15,[13_15] (1_11),82,19.67,22.95,68,68
328,53,229,18,50,35,50,18,20_25_6,23_17_6,18,[15_24] (1_2),18,[16_21] (4_1),4540,[4050_5725],4445,[4090_5365],119,18,[1_23] (1_2),107,78.17,84.72,408,380
329,50,105,15,50,40,50,62,35_15_0,24_6_5,14,[9_24] (3_1),14,[9_23] (3_1),4701,[3040_6365],4539,[3040_5520],110,15,[14_20] (2_1),112,52.38,61.90,352,323
330,54,280,15,51,33,60,48,35_9_6,18_15_24,15,[11_24] (1_1),15,[12_23] (1_1),4289,[3655_5330],4159,[3655_5185],120,15,[11_20] (1_4),107,81.79,88.21,619,519
331,50,50,20,50,50,0,45,0,0,6,[6_8] (40_1),6,[6_8] (40_1),5800,[5550_5855],5800,[5550_5855],49,,,,,,0,0
332,49,62,20,49,42,40,28,41_28_8,20_11_5,17,[6_30] (1_1),17,[11_26] (2_1),5246,[4030_7405],5231,[4030_6280],130,20,[14_25] (1_1),117,20.97,32.26,295,286
333,49,83,20,47,39,15,49,29_19_16,15_14_3,18,[11_26] (2_1),18,[11_26] (1_1),5816,[4950_7365],5787,[4950_7075],130,20,[16_20] (1_34),119,43.37,53.01,232,232
334,49,291,18,46,33,110,8,37_31_18,15_13_8,20,[14_28] (1_2),20,[15_28] (1_1),5252,[4660_6485],5156,[4660_6280],167,18,[7_23] (2_3),116,84.19,88.66,525,478
335,46,152,20,45,33,50,24,31_23_9,16_10_22,19,[12_31] (1_1),20,[14_31] (1_1),5013,[4145_6515],4945,[4145_6100],160,19,[0_25] (2_1),136,70.39,78.29,500,459
336,46,90,15,46,36,45,17,29_15_8,6_15_9,15,[9_23] (2_1),15,[9_23] (1_1),4271,[3745_5045],4233,[3745_5045],111,15,[14_15] (2_42),113,48.89,60.00,310,297
337,49,277,15,45,32,60,47,23_15_11,21_9_18,16,[10_23] (1_1),16,[10_23] (1_1),3696,[2500_4945],3699,[2500_4945],112,15,[10_25] (2_1),89,83.75,88.45,460,422
338,46,275,15,41,26,65,23,16_20_9,31_22_10,16,[9_23] (1_1),16,[9_21] (1_1),3923,[3260_4875],3883,[3260_4875],122,15,[2_15] (1_224),103,85.09,90.55,529,514
339,43,105,20,42,31,60,31,24_18_6,17_10_11,19,[12_32] (1_2),19,[15_32] (6_2),4658,[4030_5710],4576,[4030_5265],133,19,[0_20] (1_58),119,60.00,70.48,426,412
340,42,68,15,42,37,40,21,21_15_7,9_6_2,15,[12_26] (7_1),15,[12_26] (6_1),3311,[2775_3925],3306,[2775_3925],94,15,[15_15] (26_26),96,38.24,45.59,184,184
341,45,363,18,37,22,90,3,15_16_9,16_14_21,19,[14_33] (4_1),19,[14_25] (1_2),5416,[4625_6345],5265,[4625_6055],144,18,[3_23] (1_1),126,89.81,93.94,711,551
342,41,89,20,40,33,50,41,22_15_10,26_12_4,20,[14_27] (1_1),20,[14_27] (1_1),4910,[3305_6515],4855,[3305_6260],121,20,[20_20] (49_49),116,55.06,62.92,344,344
343,38,47,20,38,32,10,35,20_11_7,12_10_2,16,[8_24] (1_2),17,[13_24] (4_2),5330,[4120_7115],5155,[4120_5930],114,20,[20_20] (9_9),115,19.15,31.91,162,162
344,43,69,15,40,32,45,34,16_12_3,25_2_11,14,[7_26] (2_1),14,[7_26] (2_1),3632,[2325_4945],3651,[2325_4945],105,15,[15_15] (29_29),103,42.03,53.62,321,321
345,42,205,18,41,28,75,5,39_8_0,19_15_15,18,[2_31] (1_1),19,[14_31] (1_1),5062,[4445_7715],5028,[4445_6010],126,18,[18_18] (164_164),100,80.00,86.34,527,495
346,41,51,20,40,37,40,10,20_16_8,6_1_5,17,[7_31] (2_1),17,[7_31] (2_1),6139,[5185_7975],6127,[5185_7975],110,20,[20_20] (11_11),107,21.57,27.45,175,170
347,45,198,20,43,25,60,6,18_9_18,14_23_10,20,[8_26] (1_2),20,[15_26] (1_1),4017,[3390_6060],3925,[3390_4940],123,20,[6_20] (1_153),112,78.28,87.37,435,425
348,44,108,15,43,35,55,13,20_16_7,17_10_8,15,[9_28] (1_1),15,[10_28] (1_1),3891,[3340_5110],3826,[3340_4785],102,15,[15_15] (65_65),94,60.19,67.59,363,358
349,45,210,15,43,34,85,21,31_16_10,23_12_2,16,[10_25] (1_1),16,[11_25] (1_1),5705,[5140_6755],5701,[5140_6665],122,15,[15_15] (167_167),102,79.52,83.81,391,386
350,45,148,20,45,33,30,33,26_24_8,22_17_13,19,[14_26] (2_1),19,[14_23] (2_2),5706,[5145_6545],5689,[5145_6545],143,20,[20_25] (102_1),131,69.59,77.70,412,386
351,46,206,20,39,29,60,56,20_15_13,13_8_11,20,[13_29] (1_2),20,[15_28] (1_1),4188,[3330_5665],4101,[3330_4855],136,20,[17_20] (1_165),129,81.07,85.92,354,339
352,42,86,20,41,36,35,27,40_20_16,12_3_4,20,[16_27] (1_1),20,[17_26] (3_1),4324,[3555_5310],4297,[3555_5310],124,20,[20_20] (45_45),128,52.33,58.14,196,196
353,44,116,15,42,39,45,14,18_13_10,11_7_4,15,[9_25] (1_1),15,[10_25] (1_1),3946,[2800_4940],3894,[2800_4820],107,15,[15_15] (74_74),96,63.79,66.38,236,236
354,45,230,20,41,33,70,16,14_12_9,18_4_15,19,[0_31] (2_1),20,[14_28] (1_1),4179,[2850_7765],3894,[2850_5465],123,20,[17_23] (1_1),111,82.17,85.65,442,408
355,41,161,15,40,29,40,36,16_10_12,11_11_9,14,[1_21] (1_2),14,[10_21] (1_2),5075,[4205_7340],5013,[4205_6180],113,15,[15_20] (120_1),104,75.16,81.99,306,287
356,40,107,15,37,29,50,36,27_10_15,13_8_8,15,[8_25] (1_1),15,[8_25] (1_1),4796,[4130_5620],4772,[4230_5620],108,15,[0_15] (1_68),126,65.42,72.90,318,285
357,45,361,15,39,32,75,22,20_11_5,26_8_7,16,[8_25] (2_1),16,[8_25] (2_1),3506,[2750_4775],3449,[2750_4775],113,15,[0_15] (1_319),103,89.20,91.14,418,405
358,42,95,20,41,37,25,26,34_7_9,23_4_9,18,[7_26] (1_2),18,[12_26] (1_2),5233,[4325_8725],5131,[4325_6165],135,20,[7_20] (1_52),118,56.84,61.05,278,273
359,40,91,15,39,32,35,25,22_14_5,10_8_9,14,[5_23] (1_2),15,[11_23] (2_2),5495,[4965_7025],5465,[4965_6090],116,15,[15_15] (52_52),102,57.14,64.84,272,262
360,44,338,15,34,25,55,4,29_6_0,15_5_14,16,[9_27] (1_1),16,[14_27] (4_1),3258,[2425_4650],3170,[2425_4400],123,15,[15_15] (304_304),99,89.94,92.60,377,353
361,34,34,20,34,34,0,0,0,4_0_0,6,[5_8] (4_3),6,[5_8] (4_3),4689,[4305_5050],4689,[4305_5050],33,,,,,,20,20
362,36,71,15,36,30,55,15,17_9_10,17_5_7,15,[1_31] (1_1),15,[9_25] (1_1),4505,[3350_6695],4335,[3350_5360],98,15,[15_20] (34_1),89,49.30,57.75,320,306
363,36,127,16,33,25,40,10,4_13_14,21_9_8,15,[0_23] (1_1),16,[12_23] (1_1),2812,[1780_5400],2647,[1780_3350],101,16,[16_21] (93_1),110,74.02,80.31,348,314
364,33,51,15,33,28,15,35,19_9_2,13_4_3,12,[3_18] (1_1),12,[7_18] (1_1),4063,[3195_6190],3995,[3195_5145],107,15,[15_15] (18_18),119,35.29,45.10,149,144
365,33,63,20,31,24,35,17,26_9_0,17_9_7,18,[13_28] (1_1),18,[14_28] (1_1),4821,[3525_6900],4655,[3525_5600],135,20,[20_20] (32_32),143,50.79,61.90,290,278
366,34,39,20,34,29,30,4,15_12_4,10_2_4,17,[11_31] (2_1),17,[11_31] (2_1),4836,[3480_6215],4873,[3480_5935],109,20,[20_20] (5_5),110,12.82,25.64,191,191
367,32,39,20,32,24,15,6,17_11_8,7_3_11,17,[1_25] (1_1),18,[12_25] (1_1),4311,[3505_7650],4148,[3505_5150],124,20,[20_20] (7_7),154,17.95,38.46,174,174
368,34,187,24,31,25,55,2,21_19_15,15_4_11,24,[0_29] (1_3),25,[22_29] (1_3),3985,[3050_8200],3758,[3050_4500],150,24,[19_24] (1_153),133,83.42,86.63,298,293
369,33,153,15,30,21,45,13,18_7_8,7_11_9,15,[1_24] (1_1),15,[12_24] (1_1),4127,[3255_6515],4021,[3255_4775],115,15,[14_20] (1_1),95,80.39,86.27,326,283
370,34,173,16,33,22,35,2,8_19_7,15_13_10,15,[7_23] (2_2),15,[7_23] (2_2),4203,[3305_5305],4094,[3305_5305],123,16,[13_21] (1_2),107,80.92,87.28,375,327
371,36,104,20,33,23,40,42,18_13_15,15_9_16,19,[0_26] (1_1),19,[10_26] (1_1),4219,[3165_7750],4098,[3165_5840],133,20,[20_20] (71_71),126,68.27,77.88,340,340
372,35,107,20,35,26,60,9,21_18_7,8_9_9,20,[0_27] (1_2),20,[15_26] (1_1),5084,[4405_8435],4970,[4405_5700],145,20,[20_20] (72_72),110,67.29,75.70,314,304
373,35,40,20,34,29,5,11,16_6_7,3_4_6,15,[0_21] (1_1),15,[9_21] (1_1),4707,[3255_7550],4584,[3255_5855],94,20,[20_20] (6_6),111,15.00,27.50,100,100
374,35,52,25,34,25,15,17,20_16_8,3_6_12,23,[0_29] (1_1),23,[18_28] (1_1),5009,[3975_9275],4846,[4205_5770],140,25,[25_25] (18_18),138,34.62,51.92,181,181
375,36,147,18,35,23,90,0,15_10_10,16_5_11,18,[1_36] (1_1),19,[13_36] (2_1),4258,[2875_7355],3956,[2875_5555],115,18,[1_23] (1_1),108,76.19,84.35,481,467
376,35,53,20,35,29,20,26,17_16_2,9_3_7,15,[0_25] (1_1),15,[8_24] (2_1),4288,[2480_6825],4259,[2480_5405],111,20,[20_20] (18_18),130,33.96,45.28,169,161
377,35,52,18,35,29,55,7,19_11_5,3_6_5,17,[10_27] (1_1),18,[10_27] (1_1),4738,[4105_5655],4711,[4105_5655],106,18,[18_18] (17_17),101,32.69,44.23,217,217
378,34,42,25,33,29,15,3,26_14_8,6_6_3,20,[11_28] (1_1),20,[12_28] (1_1),5416,[4120_7190],5436,[4170_6825],137,25,[25_25] (9_9),139,21.43,30.95,127,122
379,37,119,20,35,31,45,5,14_14_13,26_9_2,20,[9_28] (1_1),21,[13_28] (1_1),3751,[2945_5910],3643,[2945_4805],132,20,[20_20] (84_84),122,70.59,73.95,287,287
380,38,159,15,35,28,55,6,19_8_6,19_6_9,15,[5_23] (1_1),15,[11_23] (1_1),4204,[3360_6460],4088,[3360_5165],110,15,[15_15] (124_124),107,77.99,82.39,355,328
381,35,45,20,35,32,10,5,13_18_5,6_1_5,16,[10_25] (2_1),16,[10_21] (1_1),3574,[2350_5205],3505,[2350_4740],113,20,[20_20] (10_10),144,22.22,28.89,107,107
382,37,97,20,36,27,35,80,24_18_7,20_8_11,19,[1_29] (1_1),20,[15_29] (2_1),4815,[4275_7705],4648,[4275_5385],152,20,[20_20] (61_61),133,62.89,72.16,330,318
383,40,194,20,39,31,85,4,23_5_27,24_6_7,20,[1_33] (1_2),20,[13_33] (2_2),3912,[2500_7100],3782,[2500_4695],135,20,[11_25] (1_1),125,79.90,84.02,458,432
384,40,62,20,39,35,20,8,20_13_8,9_6_7,17,[3_26] (1_1),17,[7_26] (1_1),4948,[3965_7225],4911,[3965_6585],129,20,[20_20] (23_23),155,37.10,43.55,194,189
385,40,83,25,39,34,20,4,45_21_9,21_4_6,23,[8_33] (1_1),23,[17_33] (1_1),6391,[5615_10120],6322,[5660_7325],166,25,[25_30] (43_1),226,53.01,59.04,244,218
386,39,70,20,37,32,15,6,18_21_4,8_1_7,19,[4_25] (1_2),19,[11_25] (1_2),4016,[3405_6805],3917,[3405_5455],140,20,[20_20] (33_33),142,47.14,54.29,132,132
387,40,215,25,37,24,95,30,23_20_12,31_13_10,26,[9_43] (1_1),26,[20_37] (1_1),4772,[3225_9560],4458,[3225_5740],196,25,[25_25] (178_178),208,82.79,88.84,642,596
388,41,246,20,40,31,60,20,32_15_18,12_8_8,20,[13_30] (1_1),20,[18_27] (6_1),4662,[3815_5650],4605,[3815_5420],148,20,[20_20] (206_206),125,83.74,87.40,341,318
389,41,177,20,39,28,30,5,13_19_12,6_9_11,18,[10_29] (1_1),18,[11_29] (2_1),3809,[3010_5465],3653,[3010_5000],133,20,[5_25] (1_2),122,77.97,84.18,286,248
390,39,63,25,39,35,25,14,47_8_8,11_6_2,23,[17_28] (2_1),23,[17_28] (1_1),4168,[2950_5250],4157,[2950_5150],143,25,[25_30] (23_1),162,38.10,44.44,170,156
391,38,38,20,38,38,0,0,0,0,4,[4_5] (37_1),4,[4_5] (37_1),5195,[5000_5200],5195,[5000_5200],30,,,,,,0,0
392,39,43,20,39,36,0,15,19_14_5,4_6_5,15,[5_21] (1_1),15,[9_21] (2_1),5029,[3655_6985],4969,[3655_6300],109,20,[20_20] (4_4),166,9.30,16.28,102,102
393,40,369,15,38,30,70,3,19_12_10,26_4_11,16,[6_26] (1_1),16,[8_26] (1_1),3545,[2905_5950],3463,[2905_4855],125,15,[10_25] (1_2),117,89.70,91.87,515,403
394,42,169,15,42,36,55,49,15_18_11,9_6_6,15,[9_20] (1_1),15,[13_20] (4_1),5025,[4400_6110],4988,[4400_5830],121,15,[15_20] (126_1),116,75.15,78.70,250,234
395,42,76,20,42,37,10,3,26_14_3,10_2_3,18,[12_24] (1_1),18,[12_24] (1_1),5139,[4420_6150],5141,[4420_6150],132,20,[20_20] (34_34),125,44.74,51.32,106,106
396,41,130,20,39,30,25,23,36_19_12,19_4_8,19,[9_23] (1_1),19,[16_22] (3_4),4946,[4305_7665],4834,[4305_5655],138,20,[20_20] (91_91),151,70.00,76.92,238,233
397,40,130,20,39,30,35,6,23_13_6,15_5_9,20,[15_31] (1_1),20,[15_31] (1_1),3966,[3225_5480],3878,[3225_4725],128,20,[19_25] (1_1),115,70.00,76.92,291,267
398,38,46,25,38,35,5,0,19_13_8,4_2_3,20,[10_26] (2_1),20,[10_26] (1_1),4375,[3135_6305],4289,[3135_6295],122,25,[25_25] (8_8),155,17.39,23.91,68,68
399,38,51,25,37,33,10,15,27_16_9,4_2_5,19,[2_32] (1_1),20,[12_32] (1_1),5506,[3715_8755],5365,[3715_7305],110,25,[25_25] (14_14),128,27.45,35.29,103,103
400,38,46,20,39,37,5,10,22_11_3,2_1_3,13,[8_21] (3_1),13,[8_21] (3_1),4747,[3160_5735],4762,[3160_5735],104,20,[20_20] (7_7),116,15.22,19.57,51,51
401,41,728,20,33,22,65,21,21_10_10,6_10_12,21,[13_30] (1_1),21,[17_30] (3_1),4205,[3670_5065],4150,[3670_4670],158,20,[7_25] (1_2),120,95.47,96.98,417,323
402,35,69,20,34,31,30,4,17_11_8,1_2_2,18,[11_25] (1_1),18,[11_25] (1_1),4438,[3650_5805],4448,[3650_5805],110,20,[20_20] (35_35),98,50.72,55.07,90,90
403,34,41,20,35,34,10,15,26_14_9,5_1_0,17,[11_24] (1_1),17,[11_24] (1_1),4151,[2765_5160],4164,[2765_5160],114,20,[20_20] (6_6),114,14.63,17.07,50,50
404,35,64,20,34,29,10,3,22_9_4,14_3_3,19,[14_25] (1_1),19,[14_22] (1_2),3775,[2895_4730],3746,[2895_4730],111,20,[20_20] (30_30),119,46.88,54.69,133,133
405,34,306,18,31,20,70,4,33_5_0,8_9_10,19,[12_30] (1_1),20,[15_30] (1_1),3761,[3000_4805],3669,[3060_4805],133,18,[3_18] (1_273),117,89.87,93.46,384,369
406,33,50,20,33,27,30,9,22_22_5,2_7_5,18,[8_26] (1_1),18,[14_26] (2_1),4562,[3680_6335],4481,[3680_5140],126,19,[0_20] (1_16),137,34.00,46.00,163,163
407,34,114,20,33,27,20,24,20_11_4,8_4_9,17,[7_23] (1_2),17,[11_23] (3_1),5226,[4320_6955],5214,[4320_6385],126,20,[20_20] (81_81),129,71.05,76.32,182,177
408,34,43,20,32,28,15,4,23_8_3,5_5_7,17,[4_23] (1_1),17,[12_23] (2_1),4796,[3655_6975],4674,[3655_5640],119,20,[20_20] (11_11),126,25.58,34.88,143,143
409,33,228,18,30,25,65,16,19_16_8,4_5_7,19,[4_28] (1_1),19,[13_28] (1_1),3878,[3170_6270],3805,[3170_4795],137,18,[0_18] (1_197),135,86.84,89.04,322,269
410,31,47,20,30,27,10,10,17_9_5,10_9_1,18,[12_23] (3_1),18,[12_23] (3_1),3620,[2810_4655],3667,[2810_4655],137,20,[20_20] (17_17),142,36.17,42.55,136,136
